,user_id,sku_id,type,sum(count),max(time),type#1,typetime#1,type#2,typetime#2,type#3,typetime#3,type#4,typetime#4,type#5,typetime#5,type#6,typetime#6
1964,27750,35464,1,1,2016-03-01 21:31:53,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
1965,75628,160070,1,4,2016-03-01 19:24:05,4.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
1966,10713,160070,1,4,2016-03-01 11:27:30,4.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
1967,84215,126146,1,2,2016-03-01 00:08:53,2.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
1968,36395,126146,1,22,2016-03-01 23:32:26,22.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
1969,82415,17799,6,2,2016-03-01 08:42:41,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,2.0,0
1970,61438,160750,6,2,2016-03-01 22:07:13,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,2.0,0
1971,91703,61226,6,2,2016-03-01 11:58:08,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,2.0,0
1972,60084,154636,6,2,2016-03-01 15:50:02,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,2.0,0
1973,25042,20719,6,6,2016-03-01 21:01:05,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,6.0,0
1974,60621,159187,6,2,2016-03-01 09:04:12,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,2.0,0
1975,77006,134286,6,7,2016-03-01 20:03:47,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,7.0,0
1976,98332,2480,6,2,2016-03-01 23:55:32,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,2.0,0
1977,69227,83384,6,5,2016-03-01 12:40:48,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,5.0,0
1978,65249,118055,6,12,2016-03-01 16:01:57,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,12.0,0
1979,97489,109728,6,8,2016-03-01 13:54:59,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,8.0,0
1980,15495,122497,6,3,2016-03-01 23:10:24,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,3.0,0
1981,78931,103114,6,2,2016-03-01 11:56:49,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,2.0,0
1982,50320,62655,6,2,2016-03-01 17:28:56,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,2.0,0
1983,6988,153051,6,1,2016-03-01 07:49:27,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,1.0,0
1984,53184,24929,6,2,2016-03-01 19:24:44,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,2.0,0
1985,23200,2100,6,2,2016-03-01 14:19:25,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,2.0,0
1986,33959,24371,6,4,2016-03-01 18:54:27,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,4.0,0
1987,39589,134851,6,2,2016-03-01 12:31:32,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,2.0,0
1988,89546,146353,1,2,2016-03-01 16:09:53,2.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
1989,34043,157850,1,8,2016-03-01 13:58:29,8.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
1990,32531,211,1,4,2016-03-01 23:28:51,4.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
1991,62722,211,1,4,2016-03-01 14:23:17,4.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
1992,46391,130548,1,2,2016-03-01 07:58:26,2.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
1993,98334,96959,2,1,2016-03-01 10:14:38,0.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
1994,13691,8244,1,2,2016-03-01 06:59:21,2.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
1995,30558,37427,1,3,2016-03-01 14:21:16,3.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
1996,84575,48091,1,2,2016-03-01 01:44:32,2.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
1997,76015,39695,2,1,2016-03-01 21:37:13,0.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
1998,59907,39695,1,4,2016-03-01 00:08:59,4.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
1999,51885,97162,3,1,2016-03-01 19:57:52,0.0,0,0.0,0,1.0,0,0.0,0,0.0,0,0.0,0
2000,47518,97162,1,2,2016-03-01 04:12:33,2.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2001,39885,97162,2,1,2016-03-01 13:33:38,0.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2002,58461,90761,1,2,2016-03-01 10:14:25,2.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2003,11778,90761,5,1,2016-03-01 20:38:13,0.0,0,0.0,0,0.0,0,0.0,0,1.0,0,0.0,0
2004,24010,94373,3,1,2016-03-01 02:38:49,0.0,0,0.0,0,1.0,0,0.0,0,0.0,0,0.0,0
2005,65693,35464,1,4,2016-03-01 15:43:42,4.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2006,42997,35464,1,11,2016-03-01 20:53:38,11.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2007,96038,49758,1,2,2016-03-01 21:21:04,2.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2008,43733,49758,1,1,2016-03-01 09:40:38,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2009,23005,49758,1,1,2016-03-01 16:44:46,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2010,33382,132343,1,2,2016-03-01 12:45:13,2.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2011,70612,69667,1,2,2016-03-01 07:13:28,2.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2012,74843,126146,1,2,2016-03-01 08:53:06,2.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2013,100567,159795,6,2,2016-03-01 23:54:40,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,2.0,0
2014,93648,100908,6,2,2016-03-01 23:36:38,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,2.0,0
2015,3068,15259,6,1,2016-03-01 17:08:50,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,1.0,0
2016,40932,167087,6,2,2016-03-01 09:32:54,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,2.0,0
2017,34750,18412,6,7,2016-03-01 23:14:31,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,7.0,0
2018,59123,12564,6,7,2016-03-01 21:13:44,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,7.0,0
2019,86097,120983,6,2,2016-03-01 19:15:14,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,2.0,0
2020,60860,84409,6,2,2016-03-01 18:28:59,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,2.0,0
2021,40633,152478,6,5,2016-03-01 16:08:58,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,5.0,0
2022,75282,50181,6,2,2016-03-01 12:44:58,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,2.0,0
2023,49116,163680,6,6,2016-03-01 12:35:16,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,6.0,0
2024,86786,151327,6,4,2016-03-01 17:11:53,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,4.0,0
2025,72143,148434,6,2,2016-03-01 22:49:18,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,2.0,0
2026,92915,112332,6,29,2016-03-01 20:46:28,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,29.0,0
2027,51875,134183,6,2,2016-03-01 01:57:53,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,2.0,0
2028,63563,39425,6,2,2016-03-01 04:50:32,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,2.0,0
2029,77006,43960,6,8,2016-03-01 15:52:37,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,8.0,0
2030,3068,53638,6,1,2016-03-01 17:27:33,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,1.0,0
2031,28829,44854,6,4,2016-03-01 19:19:38,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,4.0,0
2032,49116,137805,6,2,2016-03-01 12:34:36,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,2.0,0
2033,20102,165594,2,1,2016-03-01 14:50:06,0.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2034,72865,37427,2,2,2016-03-01 12:02:41,0.0,0,2.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2035,21332,48091,1,3,2016-03-01 11:47:59,3.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2036,43794,48091,1,2,2016-03-01 23:04:31,2.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2037,99383,20440,1,1,2016-03-01 14:20:34,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2038,51882,46482,1,1,2016-03-01 12:54:28,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2039,63298,39695,1,1,2016-03-01 22:44:31,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2040,74504,39695,2,1,2016-03-01 11:36:33,0.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2041,51321,35464,1,8,2016-03-01 21:26:54,8.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2042,1113,36638,1,2,2016-03-01 10:33:10,2.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2043,51271,85526,1,1,2016-03-01 15:39:00,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2044,92292,166813,1,6,2016-03-01 11:30:06,6.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2045,96863,49758,1,4,2016-03-01 19:40:10,4.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2046,36451,49758,1,1,2016-03-01 09:03:59,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2047,81533,160070,3,2,2016-03-01 23:16:11,0.0,0,0.0,0,2.0,0,0.0,0,0.0,0,0.0,0
2048,12681,69667,1,1,2016-03-01 09:38:17,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2049,87607,125372,6,4,2016-03-01 15:21:48,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,4.0,0
2050,9085,104129,6,2,2016-03-01 16:27:45,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,2.0,0
2051,2521,135271,6,1,2016-03-01 11:56:29,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,1.0,0
2052,32303,156471,6,2,2016-03-01 09:49:51,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,2.0,0
2053,60773,79520,6,2,2016-03-01 12:03:10,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,2.0,0
2054,71161,135376,6,1,2016-03-01 13:30:17,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,1.0,0
2055,49116,65488,6,5,2016-03-01 12:37:45,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,5.0,0
2056,93088,57018,6,4,2016-03-01 14:58:26,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,4.0,0
2057,97401,49103,6,2,2016-03-01 08:14:10,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,2.0,0
2058,74608,120983,6,2,2016-03-01 22:01:46,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,2.0,0
2059,74002,84409,6,2,2016-03-01 09:43:29,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,2.0,0
2060,63208,146598,6,2,2016-03-01 11:13:24,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,2.0,0
2061,29738,142477,6,2,2016-03-01 20:49:13,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,2.0,0
2062,78522,15740,6,3,2016-03-01 00:30:06,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,3.0,0
2063,80145,8990,6,7,2016-03-01 08:13:25,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,7.0,0
2064,97657,137328,6,2,2016-03-01 12:50:10,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,2.0,0
2065,85175,101664,2,1,2016-03-01 16:14:31,0.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2066,64031,79673,1,4,2016-03-01 10:10:47,4.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2067,59687,157850,1,2,2016-03-01 17:48:31,2.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2068,42105,211,1,2,2016-03-01 12:26:50,2.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2069,9452,96959,1,5,2016-03-01 18:48:54,5.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2070,102104,165594,1,1,2016-03-01 21:56:01,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2071,19630,165594,1,4,2016-03-01 23:26:08,4.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2072,12142,165594,1,1,2016-03-01 12:13:11,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2073,12595,165594,1,7,2016-03-01 23:22:35,7.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2074,17114,32453,1,4,2016-03-01 20:45:07,4.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2075,73360,30740,1,2,2016-03-01 14:11:35,2.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2076,42969,46482,1,2,2016-03-01 13:51:21,2.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2077,366,39695,1,4,2016-03-01 22:36:57,4.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2078,87186,90761,1,2,2016-03-01 19:47:58,2.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2079,66079,90761,1,2,2016-03-01 21:22:05,2.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2080,75746,49758,1,2,2016-03-01 07:31:39,2.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2081,23090,49758,1,4,2016-03-01 15:35:29,4.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2082,95952,8218,1,2,2016-03-01 09:06:53,2.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2083,45469,126146,3,1,2016-03-01 23:18:27,0.0,0,0.0,0,1.0,0,0.0,0,0.0,0,0.0,0
2084,54004,14163,6,2,2016-03-01 22:51:08,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,2.0,0
2085,66501,22962,6,10,2016-03-01 14:28:37,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,10.0,0
2086,85763,32465,6,8,2016-03-01 22:30:24,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,8.0,0
2087,58309,32465,6,4,2016-03-01 06:33:49,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,4.0,0
2088,28897,12564,6,2,2016-03-01 23:38:59,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,2.0,0
2089,47415,169935,6,6,2016-03-01 08:02:24,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,6.0,0
2090,100437,45392,6,2,2016-03-01 21:46:29,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,2.0,0
2091,58204,61531,6,2,2016-03-01 22:14:12,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,2.0,0
2092,29256,84409,6,4,2016-03-01 23:22:38,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,4.0,0
2093,46981,84409,6,2,2016-03-01 18:02:09,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,2.0,0
2094,79121,81462,6,2,2016-03-01 20:26:57,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,2.0,0
2095,60530,136295,6,3,2016-03-01 10:20:15,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,3.0,0
2096,62299,147901,6,4,2016-03-01 16:53:09,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,4.0,0
2097,63544,160209,6,6,2016-03-01 06:29:40,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,6.0,0
2098,51475,76270,6,2,2016-03-01 17:35:11,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,2.0,0
2099,19063,151327,6,2,2016-03-01 10:31:34,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,2.0,0
2100,61019,97382,6,10,2016-03-01 15:08:48,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,10.0,0
2101,72650,63846,6,2,2016-03-01 12:16:25,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,2.0,0
2102,94911,79460,6,3,2016-03-01 20:50:51,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,3.0,0
2103,12681,78285,6,2,2016-03-01 09:35:58,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,2.0,0
2104,59347,156300,6,2,2016-03-01 19:02:36,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,2.0,0
2105,79765,99425,6,42,2016-03-01 21:48:16,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,42.0,0
2106,52335,44854,6,5,2016-03-01 10:48:24,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,5.0,0
2107,61420,157850,1,8,2016-03-01 16:20:31,8.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2108,54539,20440,1,2,2016-03-01 21:59:11,2.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2109,91530,66131,1,2,2016-03-01 12:49:33,2.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2110,24163,39695,3,1,2016-03-01 20:03:56,0.0,0,0.0,0,1.0,0,0.0,0,0.0,0,0.0,0
2111,32969,39695,1,1,2016-03-01 09:32:30,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2112,76493,124068,5,1,2016-03-01 12:20:34,0.0,0,0.0,0,0.0,0,0.0,0,1.0,0,0.0,0
2113,76378,90761,1,4,2016-03-01 20:18:17,4.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2114,38759,90761,1,8,2016-03-01 21:01:32,8.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2115,50835,94373,1,1,2016-03-01 11:19:16,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2116,3001,6866,1,2,2016-03-01 12:23:49,2.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2117,42997,35464,4,1,2016-03-01 20:39:00,0.0,0,0.0,0,0.0,0,1.0,0,0.0,0,0.0,0
2118,20736,160070,1,2,2016-03-01 12:46:24,2.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2119,94143,119516,6,9,2016-03-01 19:53:02,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,9.0,0
2120,44577,147796,6,7,2016-03-01 09:14:26,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,7.0,0
2121,25082,144589,6,2,2016-03-01 17:26:10,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,2.0,0
2122,53245,12564,6,5,2016-03-01 21:01:17,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,5.0,0
2123,64916,57018,6,27,2016-03-01 14:27:20,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,27.0,0
2124,61438,61531,6,5,2016-03-01 21:03:21,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,5.0,0
2125,69227,71098,6,17,2016-03-01 12:57:05,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,17.0,0
2126,75926,7643,6,3,2016-03-01 08:32:11,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,3.0,0
2127,97844,81462,6,2,2016-03-01 12:39:16,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,2.0,0
2128,3068,103652,6,1,2016-03-01 12:37:22,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,1.0,0
2129,61133,37995,6,9,2016-03-01 18:30:53,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,9.0,0
2130,1783,8990,6,2,2016-03-01 09:35:24,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,2.0,0
2131,90275,49542,6,8,2016-03-01 21:53:42,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,8.0,0
2132,93864,99425,6,6,2016-03-01 17:28:38,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,6.0,0
2133,47125,164365,6,2,2016-03-01 17:49:14,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,2.0,0
2134,60530,31662,6,3,2016-03-01 09:44:25,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,3.0,0
2135,79424,101664,1,2,2016-03-01 22:57:30,2.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2136,98033,101664,1,1,2016-03-01 13:45:06,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2137,95970,108267,1,2,2016-03-01 18:05:16,2.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2138,72890,62562,1,4,2016-03-01 12:49:59,4.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2139,76902,62562,2,2,2016-03-01 14:51:14,0.0,0,2.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2140,90471,138408,1,1,2016-03-01 19:16:56,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2141,18297,157850,1,2,2016-03-01 01:12:10,2.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2142,51156,211,1,2,2016-03-01 13:08:29,2.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2143,92462,96959,1,2,2016-03-01 20:36:42,2.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2144,79742,165594,2,1,2016-03-01 09:52:58,0.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2145,20223,165594,1,4,2016-03-01 15:33:44,4.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2146,68273,37427,1,2,2016-03-01 07:58:02,2.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2147,90816,37427,1,1,2016-03-01 15:33:05,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2148,44869,48091,1,4,2016-03-01 17:47:20,4.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2149,90567,39695,1,4,2016-03-01 23:44:43,4.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2150,48005,94373,1,1,2016-03-01 18:19:22,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2151,75628,160070,2,1,2016-03-01 19:23:26,0.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2152,54284,126146,1,36,2016-03-01 20:48:03,36.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2153,44550,126146,1,4,2016-03-01 10:07:40,4.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2154,10973,126146,2,2,2016-03-01 18:00:56,0.0,0,2.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2155,36395,126146,5,1,2016-03-01 10:16:02,0.0,0,0.0,0,0.0,0,0.0,0,1.0,0,0.0,0
2156,23663,87901,6,3,2016-03-01 17:07:07,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,3.0,0
2157,41352,45135,6,3,2016-03-01 19:21:20,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,3.0,0
2158,74933,152872,6,3,2016-03-01 18:10:44,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,3.0,0
2159,101171,47408,6,2,2016-03-01 20:21:24,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,2.0,0
2160,59061,49474,6,8,2016-03-01 18:05:28,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,8.0,0
2161,61587,34851,6,7,2016-03-01 17:37:35,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,7.0,0
2162,36382,5505,6,2,2016-03-01 23:35:22,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,2.0,0
2163,59347,94944,6,2,2016-03-01 19:01:10,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,2.0,0
2164,65340,95976,6,9,2016-03-01 23:50:49,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,9.0,0
2165,86864,160209,6,2,2016-03-01 11:03:33,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,2.0,0
2166,35157,168200,6,3,2016-03-01 12:57:40,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,3.0,0
2167,97844,109728,6,2,2016-03-01 12:37:52,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,2.0,0
2168,78852,59175,6,7,2016-03-01 21:30:53,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,7.0,0
2169,51944,138289,6,2,2016-03-01 07:53:03,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,2.0,0
2170,101730,30199,6,4,2016-03-01 17:53:28,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,4.0,0
2171,10728,168573,6,6,2016-03-01 01:50:26,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,6.0,0
2172,47968,80646,6,1,2016-03-01 09:10:20,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,1.0,0
2173,64652,43960,6,6,2016-03-01 10:23:06,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,6.0,0
2174,27973,108267,1,8,2016-03-01 10:41:38,8.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2175,58695,96959,1,1,2016-03-01 15:15:35,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2176,82033,165594,3,1,2016-03-01 21:53:46,0.0,0,0.0,0,1.0,0,0.0,0,0.0,0,0.0,0
2177,65737,165594,3,1,2016-03-01 00:44:58,0.0,0,0.0,0,1.0,0,0.0,0,0.0,0,0.0,0
2178,61103,37427,1,4,2016-03-01 11:27:48,4.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2179,86245,48091,1,4,2016-03-01 22:24:21,4.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2180,29252,39695,2,1,2016-03-01 07:09:57,0.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2181,43395,97162,1,8,2016-03-01 12:35:16,8.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2182,11778,90761,1,2,2016-03-01 20:37:45,2.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2183,60873,90761,3,1,2016-03-01 09:48:10,0.0,0,0.0,0,1.0,0,0.0,0,0.0,0,0.0,0
2184,53038,94373,1,6,2016-03-01 23:32:01,6.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2185,26714,86604,1,2,2016-03-01 23:56:00,2.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2186,24073,6866,1,1,2016-03-01 21:36:37,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2187,77378,35464,4,1,2016-03-01 18:35:00,0.0,0,0.0,0,0.0,0,1.0,0,0.0,0,0.0,0
