user_id,sku_id
16810,67441
16812,128747
16817,15921
16820,30183
16822,168573
16823,21451
16825,32465
16831,28443
16833,71940
16836,14433
16837,99646
16838,103652
16842,28276
16848,11640
16857,88295
16861,44747
16862,170626
16864,117267
16866,154636
16870,79636
16871,93163
16874,57161
16875,7196
16878,6156
16881,18412
16882,31662
16883,22962
16890,43405
16891,57018
16899,117882
16916,37957
16919,12564
16922,169819
16924,85557
16925,27170
16927,47328
16930,164318
16938,85518
16942,16839
16944,31662
16945,72967
16946,55143
16948,20719
16952,135272
16957,15987
16961,108618
16962,35464
16964,117452
16965,63006
16971,13207
16973,66968
16974,72967
16976,5825
16979,4856
16985,42199
16986,39139
16989,80030
16994,37409
17004,20248
17007,20719
17012,22140
17017,20719
17018,13110
17019,12564
17020,63006
17022,63006
17023,103132
17026,45980
17027,103652
17032,31662
17035,75842
17044,20308
17046,47193
17049,11036
17050,32465
17051,135409
17052,71184
17054,11036
17056,28502
17058,40336
17063,15168
17067,64141
17071,59256
17072,12958
17073,654
17076,51307
17082,45980
17087,60870
17088,160600
17093,6595
17106,45721
17114,2072
17116,14515
17118,142140
17119,12564
17121,69473
17132,111277
17134,57018
17137,19205
17141,17065
17150,154636
17155,47895
17159,18103
17160,125756
17162,15921
17165,62080
17168,5825
17174,36307
17176,32465
17182,6156
17184,15921
17189,75489
17192,57018
17195,37957
17201,1914
17202,54357
17203,47193
17204,62863
17205,31662
17206,50589
17208,111685
17210,127735
17218,114568
17219,155389
17220,12564
17221,40336
17228,27254
17241,73427
17243,62476
17244,101181
17250,20169
17252,70411
17254,74616
17256,61394
17257,44854
17258,15259
17260,28657
17262,87057
17269,135272
17277,37957
17281,91957
17282,85780
17285,126535
17288,59366
17290,21078
17291,9448
17292,65145
17299,32465
17300,116510
17303,47895
17304,20819
17309,5505
17310,155792
17312,150585
17313,21147
17315,61394
17323,4503
17330,31662
17331,15547
17332,79080
17335,65785
17336,9702
17337,108671
17341,14433
17348,9448
17349,24371
17350,67755
17351,32465
17354,6533
17356,5505
17358,14163
17366,2072
17367,164258
17369,39881
17371,40336
17373,134084
17389,65785
17393,70839
17394,5505
17395,26162
17397,20983
17398,63006
17399,94373
17402,89311
17408,56737
17411,36307
17412,18412
17421,2677
17422,115851
17428,74900
17434,119979
17436,15661
17438,24423
17441,12564
17442,43025
17445,81462
17446,32465
17450,20719
17454,54265
17459,2100
17466,3752
17470,37931
17477,28276
17478,164544
17479,56550
17481,128988
17483,146523
17484,21040
17485,144267
17489,52343
17493,156471
17496,67241
17500,6156
17503,7447
17504,90902
17508,12564
17512,61531
17515,14433
17516,58246
17517,38222
17521,5235
17525,15106
17534,70839
17542,22140
17554,14433
17556,47408
17561,49126
17562,2072
17567,19253
17569,65537
17573,120076
17574,66968
17575,6533
17580,15117
17581,16141
17585,3321
17587,133192
17590,38222
17592,11036
17599,24371
17605,1480
17608,12564
17612,20719
17618,101181
17622,110899
17623,14163
17625,50922
17633,20869
17635,14163
17637,12564
17639,38469
17640,20808
17641,2480
17643,21457
17649,87901
17651,2148
17653,32465
17656,5888
17657,84389
17660,56608
17662,21147
17663,5825
17666,32465
17667,9339
17673,2148
17678,933
17682,15740
17685,18412
17689,6533
17692,62863
17693,44705
17694,5888
17697,96887
17700,5825
17701,19888
17709,20808
17714,116090
17715,84544
17718,22469
17721,92010
17724,45980
17731,30635
17735,166707
17740,276
17743,20308
17744,127735
17747,1995
17748,149641
17753,737
17754,20819
17758,14481
17764,37957
17765,148334
17768,169935
17769,39695
17778,11036
17780,93163
17782,32465
17784,83321
17785,20719
17791,18412
17795,145258
17805,15661
17806,49474
17808,145077
17809,81163
17810,71691
17812,114568
17815,5757
17816,14433
17819,79520
17824,142140
17825,29411
17828,83048
17832,15259
17835,154636
17838,82481
17840,6533
17841,6533
17844,82593
17850,24900
17852,96844
17853,152872
17854,5916
17857,102488
17858,13931
17860,40336
17867,126574
17872,6533
17878,126144
17880,160476
17882,45656
17883,28276
17886,13057
17888,111999
17891,28276
17895,18341
17897,8929
17899,3891
17901,31662
17903,62863
17905,151992
17908,11261
17910,36371
17912,25003
17914,139087
17917,51852
17919,165190
17921,106714
17924,44605
17925,112953
17928,111391
17933,72967
17934,78449
17935,28688
17936,5888
17937,51405
17938,78285
17940,59366
17944,36180
17947,10677
17948,86842
17949,145546
17951,103652
17952,64197
17955,47193
17957,28276
17960,24648
17964,14739
17967,55528
17968,7196
17971,32465
17972,23696
17976,81708
17978,110254
17979,117882
17984,28276
17989,135272
17996,133436
17997,22962
18000,740
18001,44042
18002,158569
18003,31662
18004,20719
18005,8861
18008,119824
18009,10984
18010,71940
18011,11261
18013,84389
18014,18412
18015,14433
18019,28276
18021,38639
18026,24771
18027,75877
18028,23995
18031,148928
18035,126146
18038,23696
18040,12564
18045,33258
18046,20719
18048,68767
18049,13007
18051,14481
18052,6533
18054,70491
18060,24546
18062,111021
18066,48004
18068,96865
18069,86220
18071,90761
18076,34695
18080,83182
18082,72967
18083,85780
18086,70491
18087,21147
18090,24679
18092,42199
18093,5888
18096,86551
18100,18412
18104,50705
18106,78694
18107,83325
18109,122461
18110,160931
18112,116777
18114,44042
18118,95976
18120,134851
18122,47107
18124,157381
18127,22469
18133,14163
18135,61531
18136,43405
18137,2378
18144,45980
18147,72967
18148,107012
18152,5117
18153,1224
18155,51852
18157,9702
18158,24371
18167,145258
18170,133121
18172,154636
18179,6533
18184,39216
18185,42662
18186,93163
18190,149854
18196,13334
18206,35464
18210,21040
18213,24371
18214,134619
18216,41009
18217,20719
18219,68767
18222,36307
18223,5825
18226,19253
18230,3930
18235,26858
18236,127838
18238,165594
18239,28276
18240,25003
18241,70365
18244,65441
18245,15168
18247,42440
18251,111225
18254,28276
18255,51852
18264,37254
18270,116246
18271,5825
18273,147796
18274,63006
18277,63006
18278,41618
18288,157595
18295,159187
18297,157850
18301,142069
18302,42199
18304,23074
18312,65823
18318,147901
18319,19205
18322,5505
18323,50688
18327,35464
18331,124997
18332,60230
18334,124500
18335,14433
18336,68445
18339,24048
18342,135376
18343,64974
18344,129287
18345,75018
18351,25003
18352,56550
18353,6533
18354,160485
18355,123430
18356,107012
18359,31662
18360,81163
18363,29411
18364,26934
18368,52343
18371,52343
18372,93180
18373,44854
18382,7832
18384,1539
18386,35939
18387,9069
18388,36307
18390,49758
18394,14163
18395,135376
18401,72967
18402,52343
18405,15168
18408,32865
18409,19960
18411,28276
18414,38639
18417,18412
18418,5757
18423,19253
18432,13057
18439,67241
18448,149641
18450,31662
18451,152478
18452,22469
18454,37251
18455,20308
18456,12564
18458,77447
18462,2100
18465,107012
18467,48154
18468,38639
18471,5325
18474,7498
18475,51210
18477,5825
18478,24371
18482,9702
18486,117882
18487,18412
18496,45980
18498,12564
18503,7502
18506,1468
18508,116318
18509,51429
18510,59252
18511,47753
18517,122369
18522,41101
18523,15259
18524,64794
18528,18585
18538,42706
18540,52343
18543,117734
18549,100744
18555,13931
18556,54944
18557,39695
18562,38222
18566,14163
18570,79514
18571,22607
18574,43700
18575,52343
18579,13057
18583,55994
18584,5080
18588,132915
18592,63006
18595,38639
18598,40336
18602,6533
18603,646
18605,23696
18610,20878
18611,45393
18616,7418
18617,12564
18619,18412
18625,5621
18627,72967
18628,33726
18629,64467
18633,149641
18637,13931
18642,34091
18643,135911
18645,9159
18647,69943
18653,6750
18655,90294
18662,18031
18665,122341
18666,36171
18669,111225
18674,86551
18676,84409
18677,18031
18679,13931
18682,154732
18683,28276
18688,113079
18697,84409
18698,3067
18702,40336
18709,8218
18711,6533
18714,38639
18715,142428
18719,108399
18723,26229
18725,20983
18726,140921
18727,14163
18728,39425
18729,37995
18736,96306
18742,151327
18748,135376
18753,54709
18756,24679
18757,57386
18758,8585
18759,14163
18764,67241
18773,100333
18778,31662
18779,6533
18782,1628
18784,6694
18785,47107
18786,72967
18787,3776
18791,75043
18792,44854
18793,78335
18795,61531
18796,42706
18797,20308
18798,37057
18801,5825
18803,5825
18807,146523
18810,74630
18813,82824
18814,97700
18818,52283
18819,82600
18823,92907
18824,43449
18826,126906
18831,16222
18832,65488
18841,149854
18842,5825
18844,34724
18846,51460
18853,26466
18859,107012
18860,63229
18861,5916
18864,2803
18868,29411
18872,65174
18873,20719
18877,70936
18879,18356
18880,22538
18881,69885
18882,131300
18891,47193
18893,104317
18896,54209
18903,12564
18908,150041
18909,115215
18910,94795
18916,72967
18921,32465
18922,24371
18924,111225
18925,142829
18928,28276
18929,41618
18930,6550
18932,2340
18934,6533
18938,109093
18940,128988
18943,113675
18944,84389
18945,22360
18947,67829
18949,22499
18953,28276
18955,146523
18958,24371
18963,20827
18969,103652
18973,15168
18977,151327
18984,25227
18986,75877
18987,89329
19000,154636
19001,126146
19003,8893
19005,80499
19008,63006
19014,55528
19016,18550
19021,117882
19025,38639
19028,21147
19030,67755
19031,86427
19034,8875
19035,28688
19036,21147
19039,16839
19042,86046
19051,62863
19056,21147
19058,51384
19060,9052
19064,135409
19066,72967
19068,6868
19071,88245
19072,1224
19073,75527
19074,12564
19075,5825
19077,4732
19081,89311
19082,5867
19084,36504
19086,2148
19088,68615
19089,22469
19091,61531
19093,62330
19098,20248
19108,75018
19109,88764
19117,15661
19120,41009
19121,115882
19122,13931
19127,75018
19130,21147
19133,72348
19136,12564
19138,18103
19139,85650
19141,149841
19146,15404
19149,5505
19152,37510
19160,60861
19162,125756
19170,77837
19179,37546
19185,74517
19190,57161
19193,61531
19194,64160
19209,14181
19210,8585
19213,16230
19214,170626
19216,15259
19217,6809
19225,18412
19234,4732
19236,11154
19249,153395
19251,15259
19259,20169
19268,5825
19273,38222
19274,44854
19277,14163
19280,41887
19283,47193
19286,37427
19291,57161
19297,151484
19298,6533
19302,12974
19304,5888
19308,131482
19311,21147
19313,20719
19317,52343
19318,7196
19319,44854
19322,29411
19328,18412
19331,49758
19335,36976
19337,28276
19343,54357
19346,41101
19352,139483
19354,103114
19355,84409
19357,63006
19360,60861
19363,14577
19364,71110
19377,57018
19378,102034
19379,145641
19390,56550
19391,128747
19397,14163
19405,117692
19408,12564
19409,28276
19411,7295
19412,3067
19414,5825
19416,12564
19420,73712
19421,5505
19424,74141
19429,133766
19437,65520
19441,57161
19443,169197
19447,59820
19450,13931
19454,29411
19464,35464
19465,3891
19472,2072
19489,60293
19491,19213
19495,166707
19496,153551
19499,51384
19500,102488
19502,149641
19514,135272
19515,68615
19522,28276
19523,40336
19525,22238
19526,52343
19528,82600
19531,72967
19537,12564
19541,47193
19547,27582
19549,86942
19551,1678
19554,1745
19556,166354
19557,52343
19564,646
19569,75525
19578,8062
19583,20308
19590,20719
19591,108824
19595,5117
19599,22962
19602,63006
19609,92684
19612,5505
19617,6533
19625,5977
19626,2100
19628,13931
19630,45656
19631,61394
19634,123773
19635,28276
19636,13933
19637,1561
19641,13931
19647,135272
19648,131300
19649,130278
19653,12564
19656,8990
19657,143981
19663,2100
19666,5888
19670,73027
19672,30479
19674,40336
19682,44854
19683,28276
19688,117882
19691,28276
19694,20308
19699,99110
19703,149295
19710,276
19713,41958
19715,57018
19721,91145
19724,31662
19734,5825
19741,5505
19743,27770
19745,168043
19747,145641
19748,52343
19752,72967
19758,18412
19760,18412
19762,75796
19763,49551
19775,145946
19777,18412
19779,66231
19780,164258
19782,18412
19784,5117
19787,140015
19795,7196
19796,156345
19797,91393
19804,14433
19806,86242
19808,2148
19809,101412
19810,154636
19811,18412
19821,102488
19824,37957
19832,81135
19833,152478
19835,74900
19836,11257
19837,74054
19841,141243
19847,6530
19853,5505
19856,58568
19861,72967
19868,28276
19871,56792
19873,5505
19879,55792
19882,61226
19888,31215
19889,68767
19890,3887
19893,104937
19895,21040
19896,70839
19897,72001
19901,94561
19902,128988
19905,65823
19908,81256
19910,32876
19912,133029
19915,2072
19919,12564
19923,36371
19924,72967
19928,72967
19941,47284
19949,20819
19957,152478
19962,85780
19963,13057
19968,6533
19969,107294
19975,52343
19978,45656
19984,127838
19985,61725
19986,5505
19994,61796
19999,20719
20000,39425
20003,5825
20004,31998
20005,147796
20006,159187
20007,62080
20010,143527
20012,22962
20014,10598
20015,68767
20025,22641
20029,5757
20032,52343
20034,20719
20038,38639
20040,70352
20044,3023
20052,646
20053,80906
20055,38639
20058,90338
20067,75588
20072,63844
20075,138604
20077,5825
20079,20308
20087,69230
20089,20719
20091,13334
20092,86027
20093,18412
20095,66453
20098,77785
20100,15259
20108,18412
20111,63006
20117,4856
20119,70491
20120,11036
20123,169302
20126,170400
20128,32465
20135,18585
20138,36503
20143,70411
20146,10180
20147,126602
20149,165727
20150,37254
20153,151327
20161,281
20164,14433
20167,149841
20172,89936
20174,128567
20179,51384
20180,45980
20191,44042
20194,20719
20200,148200
20202,165614
20204,40336
20205,11990
20207,64974
20208,108399
20219,5505
20226,135272
20228,63006
20231,20308
20232,101570
20238,59175
20242,10628
20244,22360
20255,7199
20257,6468
20259,154636
20263,46990
20266,135272
20272,79520
20274,32465
20282,30281
20286,24371
20289,156471
20291,79636
20293,28276
20294,107012
20295,80694
20297,115215
20304,59175
20305,2977
20306,75836
20312,128089
20326,45980
20329,9159
20336,31662
20338,30031
20340,123328
20341,6156
20342,36371
20345,22167
20348,15258
20352,86227
20353,20719
20356,72967
20358,93163
20359,32465
20361,136276
20362,67656
20365,124997
20367,51558
20368,4021
20371,134084
20376,69209
20377,21457
20380,68767
20384,5825
20388,57018
20393,63006
20396,32904
20398,12564
20399,25566
20403,28276
20407,15259
20408,15259
20413,59256
20415,26796
20418,111999
20421,126535
20424,129637
20427,17470
20429,88312
20430,85557
20434,134555
20436,6468
20437,70411
20447,89847
20448,24371
20449,8585
20455,28276
20459,79636
20471,166354
20476,57161
20477,56550
20478,2072
20482,12564
20484,108824
20485,12564
20486,1745
20487,77048
20497,19253
20498,7196
20499,21147
20500,12564
20502,135272
20503,111527
20504,24048
20508,114597
20509,115836
20516,60861
20519,22499
20520,69209
20521,6533
20524,62476
20529,47193
20534,95976
20536,38639
20538,72967
20541,59724
20543,20719
20550,1914
20553,59409
20557,43873
20559,58568
20560,49551
20562,154636
20563,31662
20564,65233
20567,64433
20568,21147
20569,86551
20575,13785
20579,20719
20580,164215
20581,14163
20582,60845
20586,72967
20587,32744
20588,5888
20589,2148
20590,69502
20593,12564
20599,91048
20603,20719
20610,46265
20611,51460
20615,12564
20616,57018
20618,4589
20626,28276
20628,7199
20630,30183
20634,10598
20635,28276
20636,142829
20637,25003
20638,52343
20641,7418
20643,23696
20645,17032
20646,50092
20648,36371
20652,12564
20653,125756
20657,75489
20658,10677
20660,29411
20668,128988
20669,112141
20671,5825
20672,34724
20673,5916
20680,166707
20682,125756
20689,119111
20696,72724
20697,12564
20706,2072
20707,47408
20708,103234
20711,19042
20717,22962
20718,137328
20725,26951
20727,34330
20728,57018
20748,69209
20750,28276
20752,25227
20755,142140
20757,154701
20758,16569
20759,3930
20763,53785
20764,38639
20765,145946
20768,56550
20772,32465
20777,113139
20779,63844
20780,48275
20785,63006
20787,47408
20791,72967
20792,12564
20798,31662
20802,111532
20803,75845
20804,64794
20805,118051
20806,63006
20808,43873
20809,21147
20815,38639
20816,79520
20819,15258
20822,20719
20823,12564
20828,35085
20830,64433
20834,59175
20844,21147
20845,108097
20846,14433
20852,37427
20857,5825
20860,79520
20861,45980
20863,56550
20867,151236
20872,46990
20873,117144
20880,23696
20881,14433
20882,21078
20883,76270
20884,25003
20891,19253
20892,2480
20896,152478
20910,46239
20913,153698
20915,20719
20916,112804
20917,42199
20921,10677
20925,42721
20927,38639
20928,25987
20932,21151
20938,159187
20940,132290
20941,67609
20951,52343
20957,15259
20958,281
20962,2148
20964,57386
20966,38222
20973,68767
20975,8585
20980,36504
20985,13931
20996,109093
20997,2378
20999,39253
21002,21147
21004,9397
21005,37957
21011,28688
21014,97007
21017,90761
21022,125581
21029,33726
21036,117882
21037,88295
21040,12564
21046,63006
21047,8585
21049,22469
21050,24703
21051,9702
21053,124470
21055,10446
21056,75824
21059,151981
21062,138037
21063,6694
21065,18116
21066,59366
21069,14433
21070,15391
21072,31628
21075,12564
21080,32465
21082,11036
21084,160362
21086,13207
21088,113305
21090,20719
21094,113737
21103,5825
21108,66968
21109,105971
21111,69209
21114,25409
21116,105971
21117,65914
21118,22140
21119,135272
21121,37957
21123,37957
21128,5888
21130,153395
21134,168573
21136,28276
21138,63006
21139,28276
21143,143981
21144,38639
21148,79520
21150,16579
21152,63231
21153,69355
21156,71184
21160,125188
21170,57161
21173,132782
21180,29705
21186,20819
21189,12564
21190,36307
21191,47408
21192,39695
21193,72967
21196,74141
21198,20308
21203,40336
21212,36692
21219,93518
21221,11863
21222,156
21226,801
21228,21147
21234,119979
21239,121950
21241,15106
21244,31662
21251,79520
21253,22962
21256,13931
21259,37638
21264,61394
21267,72967
21271,48895
21272,26303
21275,14163
21277,72967
21283,18024
21287,7434
21288,40336
21294,32465
21295,65914
21297,14433
21298,72967
21305,111532
21307,14163
21308,11036
21310,133437
21319,60870
21322,101181
21323,2340
21324,19042
21325,6699
21329,72967
21330,154636
21333,104955
21335,135187
21340,84409
21341,10167
21347,132782
21350,33286
21354,20719
21357,18103
21362,128747
21364,96957
21366,59841
21368,153698
21377,115634
21381,12371
21382,2448
21384,12564
21386,63006
21388,55528
21391,24371
21395,128567
21396,8990
21398,72967
21403,12564
21405,14163
21406,57018
21408,136537
21409,140121
21412,63006
21413,135272
21414,21147
21421,37916
21430,112141
21431,38639
21436,131777
21440,66291
21446,111527
21451,16579
21456,36685
21461,44042
21462,83144
21464,57018
21468,5825
21475,17660
21477,85566
21479,12564
21484,74517
21489,4724
21490,5888
21493,2100
21496,15259
21499,15987
21503,31662
21504,86942
21509,85780
21512,30383
21517,3891
21518,5505
21525,64531
21530,65520
21536,130900
21540,54357
21541,60870
21543,7397
21544,25987
21546,32465
21547,78508
21554,63784
21555,78285
21557,154636
21558,7418
21559,154636
21563,19433
21567,148782
21568,17799
21575,47213
21576,102226
21581,64433
21583,128195
21588,145705
21590,135272
21593,153395
21598,22140
21599,81163
21600,117848
21607,2378
21608,31662
21620,9702
21621,6468
21622,12564
21634,21147
21641,69262
21642,15259
21646,20719
21649,24979
21654,28276
21655,14523
21656,5825
21657,59366
21662,94652
21663,36307
21668,84855
21671,69262
21681,12184
21687,22150
21688,45135
21693,59366
21697,159692
21701,99425
21702,5825
21704,113675
21713,20739
21714,5825
21725,61226
21732,19950
21735,60980
21741,62863
21745,30528
21748,25837
21754,51558
21756,646
21765,3489
21770,24900
21774,103234
21776,39294
21779,14181
21781,154636
21789,50935
21793,36307
21795,116246
21796,85909
21799,20819
21801,28276
21802,5916
21807,78697
21809,9968
21815,92909
21824,82048
21825,8585
21829,103594
21833,85719
21843,111527
21851,740
21852,8210
21855,46906
21856,1058
21860,147797
21862,65914
21864,120189
21866,9702
21868,57018
21869,37638
21871,19246
21873,74517
21874,18341
21876,35085
21877,67241
21879,113494
21881,17470
21882,24048
21888,31662
21892,151327
21893,5757
21901,24979
21902,30528
21904,38639
21905,18585
21909,18412
21917,32465
21918,36307
21920,138778
21923,64508
21926,10677
21928,84389
21933,20719
21935,59366
21945,65520
21947,26796
21954,62863
21955,99491
21959,18412
21962,20719
21965,72967
21977,2378
21981,62863
21985,86242
21989,60861
21990,118238
21991,22962
21992,28276
21993,11257
21995,107178
22000,79514
22002,5505
22003,3930
22006,66968
22007,84389
22016,65998
22017,12564
22018,127838
22019,77837
22027,130948
22029,24648
22031,29411
22034,168781
22035,39830
22038,150332
22049,66169
22050,63006
22053,15921
22059,20169
22063,7047
22065,5505
22070,140687
22074,10325
22079,60861
22081,84544
22084,104933
22086,47408
22087,46990
22100,10598
22105,85518
22114,107711
22116,21147
22117,32876
22126,156484
22128,88414
22134,12564
22135,155389
22140,147901
22141,90902
22143,22890
22147,57161
22149,76996
22151,52830
22152,53906
22157,31662
22169,12736
22176,12564
22180,94561
22186,6468
22191,36632
22204,51386
22206,62863
22210,32465
22215,11876
22218,37427
22222,96704
22225,13931
22227,10609
22231,109518
22234,66968
22235,85780
22240,21151
22246,144267
22247,19631
22248,20719
22249,79080
22250,20719
22251,135272
22252,5812
22259,12564
22261,116318
22265,38639
22266,60230
22280,135272
22284,12564
22289,52343
22298,25227
22305,22469
22320,22962
22321,97007
22325,11036
22334,12564
22339,9087
22344,51528
22346,81708
22348,14163
22351,24048
22354,81163
22357,126478
22358,63006
22359,6042
22364,141920
22365,40336
22371,6694
22378,73469
22383,39425
22387,44042
22393,49828
22398,17660
22402,52343
22407,19253
22408,83325
22410,59259
22414,103014
22416,150863
22424,37010
22427,19042
22429,37057
22434,21147
22435,93163
22441,1271
22442,127896
22443,81708
22447,52343
22451,75018
22453,8210
22462,126146
22465,91048
22470,28276
22471,28250
22475,107012
22476,22140
22482,22962
22487,160537
22489,74517
22492,90902
22499,12564
22504,5505
22506,136526
22507,57161
22513,147433
22519,101141
22521,53906
22522,28276
22526,81462
22529,73469
22532,5825
22535,52343
22536,30183
22537,14181
22540,57018
22548,121811
22553,64506
22554,28276
22556,22469
22557,5505
22568,148421
22569,6694
22571,114890
22573,41909
22577,90314
22578,56550
22579,135376
22580,62863
22581,164258
22582,63006
22595,29243
22602,39139
22603,111741
22604,104933
22605,31998
22610,28276
22611,46145
22612,77221
22615,51371
22618,21147
22619,7196
22624,21457
22627,168397
22630,149641
22631,47408
22635,72967
22636,2072
22638,30383
22640,113139
22641,57161
22649,9397
22650,32465
22655,69355
22659,20719
22663,36503
22666,2100
22668,113139
22670,4732
22671,153551
22676,62863
22678,93070
22679,45980
22683,18412
22684,30383
22688,157229
22689,30971
22704,148200
22705,31107
22706,167923
22707,24371
22709,5825
22714,63006
22724,112141
22727,47895
22728,22469
22732,5888
22743,72967
22747,124291
22748,103132
22753,29562
22755,79636
22756,83325
22761,4372
22765,7196
22777,66968
22780,126641
22781,138151
22786,31662
22787,59366
22792,30678
22795,12564
22799,12564
22800,66968
22804,63006
22805,28276
22808,38639
22815,107711
22818,47895
22824,19799
22825,12540
22827,88312
22829,73729
22831,62863
22832,139594
22833,43062
22842,20719
22846,22469
22849,154636
22850,63231
22853,25227
22855,8691
22861,67609
22865,1203
22866,113251
22869,72967
22881,117882
22883,76270
22885,69355
22886,21147
22888,10628
22889,21147
22892,10677
22893,6533
22897,38639
22899,56792
22900,38639
22904,113139
22905,18412
22906,30183
22907,66968
22909,54209
22916,29411
22918,113963
22925,45980
22928,157909
22935,2677
22936,164258
22937,17799
22939,90902
22942,5825
22944,135376
22945,112031
22951,90902
22953,21147
22956,19711
22963,76270
22966,18395
22971,30479
22974,58599
22984,73027
22989,18412
22992,85780
23000,33723
23001,143981
23002,49160
23003,70839
23008,61581
23012,79080
23013,5825
23015,72967
23016,87114
23021,153551
23024,65174
23026,12564
23027,63006
23029,131300
23036,72967
23037,20719
23039,9159
23042,10325
23043,150107
23044,38639
23049,78694
23050,22140
23053,24679
23058,39425
23060,47408
23063,47895
23071,52343
23080,40336
23083,22962
23084,17277
23087,20819
23088,32465
23090,20719
23092,57018
23097,21147
23099,135272
23107,103652
23108,128988
23116,18412
23118,32465
23124,33726
23130,72967
23137,14163
23138,44854
23143,69355
23148,14433
23151,57018
23153,43894
23155,40336
23160,15259
23162,80499
23164,22140
23165,20719
23178,50416
23181,117996
23182,5505
23183,72967
23188,41840
23197,63006
23203,47895
23206,78551
23207,12772
23208,84089
23210,152478
23211,21147
23213,116489
23216,5505
23218,5825
23220,20719
23221,52343
23222,5825
23225,73469
23227,21147
23228,22962
23231,125756
23234,51135
23242,14163
23246,9702
23247,132625
23252,62863
23266,7528
23267,44042
23271,114568
23273,22469
23274,15258
23275,31662
23277,15987
23281,12564
23287,7196
23296,47895
23302,69623
23305,166779
23310,22962
23315,105352
23320,169819
23333,19973
23340,21078
23345,156
23348,72967
23353,2100
23357,21147
23371,11990
23377,109093
23379,47408
23383,44854
23386,52343
23391,83325
23400,38604
23408,52343
23409,3274
23410,3706
23411,57018
23412,12974
23416,149641
23418,18412
23423,63006
23425,5505
23430,22469
23433,64160
23434,60870
23435,32465
23436,24617
23438,89802
23440,38639
23443,134619
23444,5505
23447,124470
23451,2977
23453,9658
23456,116489
23458,38639
23473,31662
23476,32465
23478,57018
23481,78285
23482,19205
23487,128466
23494,93490
23498,24371
23500,25987
23504,25409
23505,36307
23518,42959
23520,789
23521,31662
23526,20719
23531,103132
23538,98634
23542,7196
23552,6533
23557,35079
23561,116470
23562,32465
23565,40336
23567,90761
23569,135272
23570,21040
23575,10677
23577,134084
23581,127735
23588,118051
23589,37995
23591,28276
23592,646
23593,58246
23596,5503
23598,12564
23600,107178
23605,22469
23606,21147
23607,88764
23609,32465
23611,20719
23615,50
23621,52343
23622,19253
23624,15661
23625,7196
23626,107012
23635,140921
23638,128988
23642,11261
23645,128988
23651,21147
23655,12564
23659,12994
23662,12564
23663,67609
23664,22876
23666,62863
23667,6533
23673,73398
23681,22962
23684,16141
23687,54209
23689,7528
23691,49160
23693,38639
23695,65040
23699,24371
23704,7199
23717,63217
23719,60755
23721,79520
23725,82481
23726,125110
23730,12564
23736,168043
23738,154636
23740,63006
23741,25987
23743,85719
23751,2100
23752,5505
23754,61070
23755,107178
23757,28276
23760,60755
23764,53261
23768,37427
23771,39253
23772,49474
23777,57018
23784,47213
23793,45417
23794,20719
23798,9523
23809,111532
23812,151327
23814,117882
23833,38741
23834,28688
23838,4919
23842,142295
23845,52830
23848,2100
23849,111225
23851,63006
23852,5825
23854,2866
23860,22962
23864,69209
23872,30827
23876,20719
23879,37995
23880,5825
23883,102488
23899,18412
23909,12564
23911,165190
23916,87836
23924,11257
23925,54209
23929,47213
23930,41466
23931,30678
23933,62080
23937,21078
23940,81708
23941,17354
23958,145895
23964,28688
23976,32465
23980,50688
23981,124181
23982,37957
23993,29827
23994,20719
23999,72967
24002,109728
24004,98685
24005,153395
24007,153551
24010,28276
24013,276
24014,72348
24015,57386
24016,39425
24020,7449
24023,9087
24026,3891
24027,61531
24028,140121
24031,18412
24032,14577
24033,12564
24035,72967
24037,12564
24041,13931
24044,93518
24045,123016
24046,20719
24051,44854
24053,11640
24055,6533
24059,135272
24060,24371
24063,25987
24064,28276
24076,128466
24078,75588
24080,77008
24082,106564
24084,24801
24086,18412
24087,91957
24089,144762
24090,5888
24092,47157
24093,41958
24096,119831
24097,29411
24103,109728
24112,37957
24119,91023
24120,737
24122,67032
24126,22140
24127,15259
24132,63006
24133,18412
24136,28276
24137,5505
24138,13785
24140,37254
24142,41958
24150,57018
24152,147433
24153,77008
24154,135272
24156,135272
24159,16579
24160,79454
24163,20739
24165,12564
24169,71416
24172,6809
24177,74517
24189,7832
24196,73398
24199,52343
24202,6533
24203,5825
24209,13931
24213,15563
24214,22469
24215,85780
24225,12564
24228,72967
24232,153698
24234,21147
24237,61394
24239,12564
24250,10628
24251,32260
24254,103014
24262,38639
24267,68654
24270,161792
24271,63585
24275,72967
24282,28276
24283,7498
24284,63006
24285,281
24289,36638
24294,37427
24295,14433
24299,78694
24304,42706
24305,63006
24306,15106
24317,122134
24321,32465
24324,27537
24325,646
24326,125756
24329,45656
24332,45980
24340,63006
24345,28276
24347,29411
24348,97025
24350,103652
24351,72967
24354,7345
24361,20759
24363,153395
24364,14832
24382,26229
24384,47408
24385,154636
24388,10598
24389,6229
24391,30655
24392,99646
24394,86220
24396,36307
24397,16579
24402,22469
24407,152478
24413,6809
24415,129598
24419,62863
24421,107760
24422,11036
24424,11990
24434,30479
24438,107012
24442,24520
24443,24371
24444,6156
24448,156471
24451,14359
24459,36240
24460,72967
24467,52343
24469,22962
24475,5505
24480,81462
24481,7881
24483,87310
24484,37957
24485,133005
24486,32465
24489,21078
24491,163027
24493,63006
24497,128979
24498,27770
24504,73755
24505,10179
24507,106667
